[2024-11-05 10:15:55] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:50:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:50:31] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:50:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:50:41] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:50:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:50:51] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:50:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:51:01] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:51:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:51:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:51:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:51:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:51:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:51:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:51:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:51:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:51:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:51:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:51:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:52:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:52:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:52:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:52:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:52:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:52:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:52:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:52:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:52:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:52:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:52:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:52:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:53:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:53:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:53:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:53:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:53:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:53:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:53:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:53:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:53:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:53:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:53:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:53:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:54:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:54:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:54:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:54:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:54:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:54:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:54:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:54:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:54:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:54:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:54:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:54:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:55:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:55:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:55:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:55:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:55:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:55:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:55:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:55:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:55:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:55:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:55:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:55:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:56:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:56:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:56:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:56:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:56:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:56:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:56:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:56:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:56:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:56:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:56:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:56:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:57:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:57:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:57:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:57:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:57:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:57:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:57:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:57:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:57:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:57:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:57:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:57:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:58:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:58:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:58:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:58:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:58:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:58:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:58:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:58:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:58:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:58:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:58:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:58:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:59:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:59:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:59:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:59:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:59:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:59:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:59:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:59:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:59:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:59:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 10:59:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 10:59:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:00:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:00:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:00:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:00:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:00:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:00:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:00:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:00:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:00:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:00:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:00:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:00:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:01:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:01:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:01:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:01:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:01:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:01:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:01:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:01:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:01:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:01:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:01:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:01:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:02:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:02:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:02:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:02:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:02:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:02:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:02:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:02:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:02:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:02:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:02:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:02:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:03:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:03:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:03:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:03:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:03:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:03:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:03:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:03:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:03:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:03:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:03:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:03:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:04:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:04:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:04:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:04:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:04:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:04:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:04:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:04:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:04:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:04:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:04:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:04:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:05:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:05:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:05:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:05:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:05:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:05:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:05:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:05:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:05:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:05:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:05:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:05:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:06:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:06:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:06:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:06:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:06:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:06:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:06:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:06:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:06:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:06:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:06:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:06:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:07:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:07:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:07:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:07:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:07:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:07:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:07:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:07:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:07:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:07:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:07:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:07:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:08:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:08:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:08:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:08:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:08:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:08:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:08:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:08:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:08:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:08:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:08:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:08:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:09:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:09:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:09:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:09:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:09:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:09:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:09:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:09:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:09:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:09:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:09:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:09:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:10:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:10:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:10:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:10:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:10:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:10:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:10:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:10:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:10:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:10:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:10:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:10:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:11:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:11:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:11:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:11:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:11:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:11:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:11:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:11:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:11:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:11:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:11:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:11:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:12:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:12:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:12:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:12:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:12:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:12:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:12:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:12:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:12:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:12:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:12:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:12:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:13:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:13:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:13:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:13:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:13:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:13:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:13:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:13:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:13:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:13:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:13:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:13:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:14:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:14:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:14:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
