[2024-11-05 10:31:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:01:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:02:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:57] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:03:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:07] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:17] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:27] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:37] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:47] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:04:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:05:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:06:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:07:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:08:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:09:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:10:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:11:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:52] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:58] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:12:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:02] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:08] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:12] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:18] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:22] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:28] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:32] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:38] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:42] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:48] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
[2024-11-05 11:13:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger2, power:90.0
