[2024-11-05 10:16:55] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:47:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:47:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:47:46] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:47:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:47:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:47:56] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:47:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:47:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:06] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:48:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:16] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:48:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:26] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:48:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:36] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:48:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:46] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:48:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:48:56] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:48:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:48:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:06] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:49:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:49:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:49:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:49:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:49:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:49:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:49:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:49:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:50:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:50:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:50:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:50:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:50:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:50:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:50:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:50:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:51:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:12] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:51:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:22] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:51:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:32] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:51:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:42] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:51:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:52] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:51:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:51:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:51:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:02] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:52:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:12] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:52:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:22] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:52:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:32] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:52:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:42] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:52:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:52] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:52:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:52:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:52:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:02] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:53:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:12] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:53:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:22] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:53:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:28] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:32] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:37] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:53:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:38] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:42] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:47] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:53:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:48] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:52] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:53:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:57] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:53:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:58] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:53:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:54:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:02] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:54:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:07] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:54:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:08] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:54:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:12] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:54:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:17] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 10:54:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:54:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:22] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 10:54:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 10:54:27] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
